sentence_pair,sentence1,sentence2,trial_type,subject,subject_selected_sentence,subjects_majority_vote,cluster,subjects_majority_vote_2clusters,subject_chose_majority_2clusters,agreement_2clusters,include_as_gpt_item,gpt_choice,gpt_engaged_subjects_agreement,probability_sentence1,probability_sentence2
Age gaps matter less as people get older_I see her arrest of assaulting someone coming,Age gaps matter less as people get older,I see her arrest of assaulting someone coming,natural_controversial,13,1.0,1.0,engaged_accurate,1.0,1,0.8333333333333334,True,1.0,1.0,-42.44480850547552,-57.98844933509827
Age gaps matter less as people get older_I see her arrest of assaulting someone coming,Age gaps matter less as people get older,I see her arrest of assaulting someone coming,natural_controversial,13,1.0,1.0,engaged_accurate,1.0,1,0.8333333333333334,True,1.0,1.0,-42.44480850547552,-57.98844933509827
Age gaps matter less as people get older_I see her arrest of assaulting someone coming,Age gaps matter less as people get older,I see her arrest of assaulting someone coming,natural_controversial,13,1.0,1.0,engaged_accurate,1.0,1,0.8333333333333334,True,1.0,1.0,-42.44480850547552,-57.98844933509827
Age gaps matter less as people get older_I see her arrest of assaulting someone coming,Age gaps matter less as people get older,I see her arrest of assaulting someone coming,natural_controversial,13,1.0,1.0,engaged_accurate,1.0,1,0.8333333333333334,True,1.0,1.0,-42.44480850547552,-57.98844933509827
Age gaps matter less as people get older_I see her arrest of assaulting someone coming,Age gaps matter less as people get older,I see her arrest of assaulting someone coming,natural_controversial,13,1.0,1.0,engaged_accurate,1.0,1,0.8333333333333334,True,1.0,1.0,-42.44480850547552,-57.98844933509827
Almost makes you wish for a nuclear winter_Which set off alarm bells in my head,Almost makes you wish for a nuclear winter,Which set off alarm bells in my head,randomly_sampled_natural,7,2.0,2.0,engaged_struggling,2.0,1,0.8333333333333334,True,2.0,1.0,-44.079485177993774,-29.51453630439937
Almost makes you wish for a nuclear winter_Which set off alarm bells in my head,Almost makes you wish for a nuclear winter,Which set off alarm bells in my head,randomly_sampled_natural,7,2.0,2.0,engaged_struggling,2.0,1,0.8333333333333334,True,2.0,1.0,-44.079485177993774,-29.51453630439937
Almost makes you wish for a nuclear winter_Which set off alarm bells in my head,Almost makes you wish for a nuclear winter,Which set off alarm bells in my head,randomly_sampled_natural,7,2.0,2.0,engaged_struggling,2.0,1,0.8333333333333334,True,2.0,1.0,-44.079485177993774,-29.51453630439937
Almost makes you wish for a nuclear winter_Which set off alarm bells in my head,Almost makes you wish for a nuclear winter,Which set off alarm bells in my head,randomly_sampled_natural,7,2.0,2.0,engaged_struggling,2.0,1,0.8333333333333334,True,2.0,1.0,-44.079485177993774,-29.51453630439937
Almost makes you wish for a nuclear winter_Which set off alarm bells in my head,Almost makes you wish for a nuclear winter,Which set off alarm bells in my head,randomly_sampled_natural,7,2.0,2.0,engaged_struggling,2.0,1,0.8333333333333334,True,2.0,1.0,-44.079485177993774,-29.51453630439937
Almost makes you wish for a nuclear winter_Which set off alarm bells in my head,Almost makes you wish for a nuclear winter,Which set off alarm bells in my head,randomly_sampled_natural,7,2.0,2.0,engaged_struggling,2.0,1,0.8333333333333334,True,2.0,1.0,-44.079485177993774,-29.51453630439937
Almost makes you wish for a nuclear winter_Which set off alarm bells in my head,Almost makes you wish for a nuclear winter,Which set off alarm bells in my head,randomly_sampled_natural,8,2.0,2.0,engaged_accurate,2.0,1,0.8333333333333334,True,2.0,1.0,-44.079485177993774,-29.51453630439937
Almost makes you wish for a nuclear winter_Which set off alarm bells in my head,Almost makes you wish for a nuclear winter,Which set off alarm bells in my head,randomly_sampled_natural,8,2.0,2.0,engaged_accurate,2.0,1,0.8333333333333334,True,2.0,1.0,-44.079485177993774,-29.51453630439937
Almost makes you wish for a nuclear winter_Which set off alarm bells in my head,Almost makes you wish for a nuclear winter,Which set off alarm bells in my head,randomly_sampled_natural,8,2.0,2.0,engaged_accurate,2.0,1,0.8333333333333334,True,2.0,1.0,-44.079485177993774,-29.51453630439937
Almost makes you wish for a nuclear winter_Which set off alarm bells in my head,Almost makes you wish for a nuclear winter,Which set off alarm bells in my head,randomly_sampled_natural,8,2.0,2.0,engaged_accurate,2.0,1,0.8333333333333334,True,2.0,1.0,-44.079485177993774,-29.51453630439937
Almost makes you wish for a nuclear winter_Which set off alarm bells in my head,Almost makes you wish for a nuclear winter,Which set off alarm bells in my head,randomly_sampled_natural,8,2.0,2.0,engaged_accurate,2.0,1,0.8333333333333334,True,2.0,1.0,-44.079485177993774,-29.51453630439937
Almost makes you wish for a nuclear winter_Which set off alarm bells in my head,Almost makes you wish for a nuclear winter,Which set off alarm bells in my head,randomly_sampled_natural,8,2.0,2.0,engaged_accurate,2.0,1,0.8333333333333334,True,2.0,1.0,-44.079485177993774,-29.51453630439937
Almost makes you wish for a nuclear winter_Which set off alarm bells in my head,Almost makes you wish for a nuclear winter,Which set off alarm bells in my head,randomly_sampled_natural,9,1.0,2.0,engaged_struggling,2.0,0,0.8333333333333334,True,2.0,1.0,-44.079485177993774,-29.51453630439937
Almost makes you wish for a nuclear winter_Which set off alarm bells in my head,Almost makes you wish for a nuclear winter,Which set off alarm bells in my head,randomly_sampled_natural,9,1.0,2.0,engaged_struggling,2.0,0,0.8333333333333334,True,2.0,1.0,-44.079485177993774,-29.51453630439937
Almost makes you wish for a nuclear winter_Which set off alarm bells in my head,Almost makes you wish for a nuclear winter,Which set off alarm bells in my head,randomly_sampled_natural,9,1.0,2.0,engaged_struggling,2.0,0,0.8333333333333334,True,2.0,1.0,-44.079485177993774,-29.51453630439937
Almost makes you wish for a nuclear winter_Which set off alarm bells in my head,Almost makes you wish for a nuclear winter,Which set off alarm bells in my head,randomly_sampled_natural,9,1.0,2.0,engaged_struggling,2.0,0,0.8333333333333334,True,2.0,1.0,-44.079485177993774,-29.51453630439937
Almost makes you wish for a nuclear winter_Which set off alarm bells in my head,Almost makes you wish for a nuclear winter,Which set off alarm bells in my head,randomly_sampled_natural,9,1.0,2.0,engaged_struggling,2.0,0,0.8333333333333334,True,2.0,1.0,-44.079485177993774,-29.51453630439937
Almost makes you wish for a nuclear winter_Which set off alarm bells in my head,Almost makes you wish for a nuclear winter,Which set off alarm bells in my head,randomly_sampled_natural,9,1.0,2.0,engaged_struggling,2.0,0,0.8333333333333334,True,2.0,1.0,-44.079485177993774,-29.51453630439937
Almost makes you wish for a nuclear winter_Which set off alarm bells in my head,Almost makes you wish for a nuclear winter,Which set off alarm bells in my head,randomly_sampled_natural,10,2.0,2.0,engaged_struggling,2.0,1,0.8333333333333334,True,2.0,1.0,-44.079485177993774,-29.51453630439937
Almost makes you wish for a nuclear winter_Which set off alarm bells in my head,Almost makes you wish for a nuclear winter,Which set off alarm bells in my head,randomly_sampled_natural,10,2.0,2.0,engaged_struggling,2.0,1,0.8333333333333334,True,2.0,1.0,-44.079485177993774,-29.51453630439937
Almost makes you wish for a nuclear winter_Which set off alarm bells in my head,Almost makes you wish for a nuclear winter,Which set off alarm bells in my head,randomly_sampled_natural,10,2.0,2.0,engaged_struggling,2.0,1,0.8333333333333334,True,2.0,1.0,-44.079485177993774,-29.51453630439937
Almost makes you wish for a nuclear winter_Which set off alarm bells in my head,Almost makes you wish for a nuclear winter,Which set off alarm bells in my head,randomly_sampled_natural,10,2.0,2.0,engaged_struggling,2.0,1,0.8333333333333334,True,2.0,1.0,-44.079485177993774,-29.51453630439937
Almost makes you wish for a nuclear winter_Which set off alarm bells in my head,Almost makes you wish for a nuclear winter,Which set off alarm bells in my head,randomly_sampled_natural,10,2.0,2.0,engaged_struggling,2.0,1,0.8333333333333334,True,2.0,1.0,-44.079485177993774,-29.51453630439937
Almost makes you wish for a nuclear winter_Which set off alarm bells in my head,Almost makes you wish for a nuclear winter,Which set off alarm bells in my head,randomly_sampled_natural,10,2.0,2.0,engaged_struggling,2.0,1,0.8333333333333334,True,2.0,1.0,-44.079485177993774,-29.51453630439937
Almost makes you wish for a nuclear winter_Which set off alarm bells in my head,Almost makes you wish for a nuclear winter,Which set off alarm bells in my head,randomly_sampled_natural,11,2.0,2.0,engaged_accurate,2.0,1,0.8333333333333334,True,2.0,1.0,-44.079485177993774,-29.51453630439937
Almost makes you wish for a nuclear winter_Which set off alarm bells in my head,Almost makes you wish for a nuclear winter,Which set off alarm bells in my head,randomly_sampled_natural,11,2.0,2.0,engaged_accurate,2.0,1,0.8333333333333334,True,2.0,1.0,-44.079485177993774,-29.51453630439937
Almost makes you wish for a nuclear winter_Which set off alarm bells in my head,Almost makes you wish for a nuclear winter,Which set off alarm bells in my head,randomly_sampled_natural,11,2.0,2.0,engaged_accurate,2.0,1,0.8333333333333334,True,2.0,1.0,-44.079485177993774,-29.51453630439937
Almost makes you wish for a nuclear winter_Which set off alarm bells in my head,Almost makes you wish for a nuclear winter,Which set off alarm bells in my head,randomly_sampled_natural,11,2.0,2.0,engaged_accurate,2.0,1,0.8333333333333334,True,2.0,1.0,-44.079485177993774,-29.51453630439937
Almost makes you wish for a nuclear winter_Which set off alarm bells in my head,Almost makes you wish for a nuclear winter,Which set off alarm bells in my head,randomly_sampled_natural,11,2.0,2.0,engaged_accurate,2.0,1,0.8333333333333334,True,2.0,1.0,-44.079485177993774,-29.51453630439937
Almost makes you wish for a nuclear winter_Which set off alarm bells in my head,Almost makes you wish for a nuclear winter,Which set off alarm bells in my head,randomly_sampled_natural,11,2.0,2.0,engaged_accurate,2.0,1,0.8333333333333334,True,2.0,1.0,-44.079485177993774,-29.51453630439937
Almost makes you wish for a nuclear winter_Which set off alarm bells in my head,Almost makes you wish for a nuclear winter,Which set off alarm bells in my head,randomly_sampled_natural,13,2.0,2.0,engaged_accurate,2.0,1,0.8333333333333334,True,2.0,1.0,-44.079485177993774,-29.51453630439937
Almost makes you wish for a nuclear winter_Which set off alarm bells in my head,Almost makes you wish for a nuclear winter,Which set off alarm bells in my head,randomly_sampled_natural,13,2.0,2.0,engaged_accurate,2.0,1,0.8333333333333334,True,2.0,1.0,-44.079485177993774,-29.51453630439937
Almost makes you wish for a nuclear winter_Which set off alarm bells in my head,Almost makes you wish for a nuclear winter,Which set off alarm bells in my head,randomly_sampled_natural,13,2.0,2.0,engaged_accurate,2.0,1,0.8333333333333334,True,2.0,1.0,-44.079485177993774,-29.51453630439937
Almost makes you wish for a nuclear winter_Which set off alarm bells in my head,Almost makes you wish for a nuclear winter,Which set off alarm bells in my head,randomly_sampled_natural,13,2.0,2.0,engaged_accurate,2.0,1,0.8333333333333334,True,2.0,1.0,-44.079485177993774,-29.51453630439937
Almost makes you wish for a nuclear winter_Which set off alarm bells in my head,Almost makes you wish for a nuclear winter,Which set off alarm bells in my head,randomly_sampled_natural,13,2.0,2.0,engaged_accurate,2.0,1,0.8333333333333334,True,2.0,1.0,-44.079485177993774,-29.51453630439937
Almost makes you wish for a nuclear winter_Which set off alarm bells in my head,Almost makes you wish for a nuclear winter,Which set off alarm bells in my head,randomly_sampled_natural,13,2.0,2.0,engaged_accurate,2.0,1,0.8333333333333334,True,2.0,1.0,-44.079485177993774,-29.51453630439937
Also added had a storyboard that same night_Have only had a boyfriend each which time,Also added had a storyboard that same night,Have only had a boyfriend each which time,synthetic_vs_synthetic,7,1.0,1.0,engaged_struggling,1.0,1,1.0,True,1.0,1.0,-47.51497840881348,-58.263335824012756
Also added had a storyboard that same night_Have only had a boyfriend each which time,Also added had a storyboard that same night,Have only had a boyfriend each which time,synthetic_vs_synthetic,7,1.0,1.0,engaged_struggling,1.0,1,1.0,True,1.0,1.0,-47.51497840881348,-58.263335824012756
Also added had a storyboard that same night_Have only had a boyfriend each which time,Also added had a storyboard that same night,Have only had a boyfriend each which time,synthetic_vs_synthetic,7,1.0,1.0,engaged_struggling,1.0,1,1.0,True,1.0,1.0,-47.51497840881348,-58.263335824012756
Also added had a storyboard that same night_Have only had a boyfriend each which time,Also added had a storyboard that same night,Have only had a boyfriend each which time,synthetic_vs_synthetic,7,1.0,1.0,engaged_struggling,1.0,1,1.0,True,1.0,1.0,-47.51497840881348,-58.263335824012756
