Zone Type,Trial Number,Zone Name,Response,Reaction Time,counterbalance-o1ql,sentence1,sentence2,sentence1_type,sentence2_type,sentence1_model,sentence2_model,sentence1_bert_prob,sentence2_bert_prob,sentence1_bert_has_a_mouth_prob,sentence2_bert_has_a_mouth_prob,sentence1_electra_prob,sentence2_electra_prob,sentence1_electra_has_a_mouth_prob,sentence2_electra_has_a_mouth_prob,sentence1_roberta_prob,sentence2_roberta_prob,sentence1_roberta_has_a_mouth_prob,sentence2_roberta_has_a_mouth_prob,subject
response_button_text,68,resp5,Confident,3126.5,set 1,Brezhnev affords rhetorical reassurance methamphetamine a blank stare,Go to the road for a last page,S2,S1,electra_has_a_mouth,electra,-140.9375762939453,-54.89501571655274,-15.955126924311116,-39.07609769329429,-116.917724609375,-39.28563690185547,-21.72188923873182,-37.36387887597085,-109.09493255615234,-57.35131072998047,-36.79566048440756,-50.22589755058289,0
response_button_text,69,resp6,Very confident,7224.800000011923,set 1,Inner circles while diligent seem arbitrarily intrinsically manipulative,The story was free but not very short,S2,S1,electra_has_a_mouth,electra,-126.42737579345705,-51.09807205200195,-26.458272025920447,-31.875420317053795,-97.90030670166016,-36.047142028808594,-17.405637085124,-28.695076674222946,-99.30345153808594,-52.19643020629883,-70.80062848329544,-29.669443994760513,0
response_button_text,70,resp6,Very confident,2275.5999999940395,set 1,Redding did so out of longstanding inward schizophrenic,She said it because of the public interest,S2,S1,bert_has_a_mouth,bert,-96.74597930908205,-48.54972839355469,-15.692197538140135,-27.17711829277687,-77.60345458984375,-33.15449905395508,-35.515890581838896,-23.15135889686644,-92.63817596435548,-50.9039535522461,-55.03905434906483,-22.881014438346032,0
response_button_text,71,resp1,Very confident,5058.199999988079,set 1,Yet a few guides to get it right,Ignoring a million tempers dares aggravate finely frayed,S1,S2,roberta,roberta_has_a_mouth,-55.80229949951172,-112.395751953125,-33.440435588359826,-57.939925612241495,-40.28946304321289,-92.7354965209961,-28.21508029103279,-47.585349585424396,-50.16313552856445,-116.07063293457031,-37.482596933841705,-16.065715092467144,0
response_button_text,72,resp3,Somewhat confident,4509.5,set 1,Saying much else did justify Gutierrez being schizophrenic,If so you will be understand in here,S2,S1,bert_has_a_mouth,bert,-113.8758316040039,-51.92727661132813,-19.81593722603248,-48.267476558685296,-77.1958999633789,-40.39114379882813,-48.89153088823514,-48.56003296375275,-81.21822357177734,-54.70914840698242,-36.207212135195725,-39.691287398338325,0
response_button_text,73,resp3,Somewhat confident,11352.0,set 1,You were a moderator pouring forth disproportionately schizophrenic,They are the best quarterback back and rookies,S2,S1,bert_has_a_mouth,bert,-125.14318084716795,-56.71149826049805,-18.77374773855797,-52.43595126271248,-105.69961547851562,-43.52649688720703,-35.67844230124774,-35.964100919663906,-90.49835968017578,-62.9200668334961,-69.15731283277272,-46.50680848956108,0
response_button_text,74,resp4,Somewhat confident,5553.300000011923,set 1,Whatever greatness strived to amass was plunder exerting,All we wanted to do was not right,S2,S1,electra_has_a_mouth,electra,-111.4102554321289,-48.46887969970703,-21.047321486345027,-33.55637852550717,-88.69921112060547,-31.69280815124512,-17.248200505971912,-30.018967739306394,-104.00735473632812,-47.10520935058594,-45.79202959808754,-31.349448655499142,0
response_button_text,75,resp6,Very confident,2140.0,set 1,Anybody dares put words to your regrets online,I can put it in my studio book,S2,S1,bert_has_a_mouth,bert,-62.95827865600586,-45.59160232543945,-13.834915651241314,-24.55060673505068,-59.563758850097656,-33.13280868530273,-36.713634848594666,-25.47478574514389,-75.94474792480469,-53.49103164672852,-28.923885820433497,-30.06287302076817,0
response_button_text,76,resp6,Very confident,2565.0,set 1,Representatives is time to comment about this scene,Temperatures amidships fingered disgraced democrats Byzantium empathetic Campeche,S1,S2,roberta,roberta_has_a_mouth,-67.00365447998047,-192.8053741455078,-56.40643887221813,-52.84888443292584,-53.00139617919922,-147.161376953125,-60.57082248851657,-85.91002574935554,-57.64752578735352,-200.791259765625,-75.57301031053065,-33.024104720621835,0
response_button_text,77,resp6,Very confident,5366.2000000178805,set 1,The number rumoured boyfriends hovers near absurdly dizzying,The number of cases is considered as large,S2,S1,roberta_has_a_mouth,roberta,-104.79924011230469,-44.29884719848633,-25.81067126013659,-19.972961224615574,-88.57249450683594,-31.32624435424805,-28.738780492916703,-18.241147296503183,-108.66250610351562,-43.976463317871094,-7.901808144291862,-22.87075438071043,0
response_button_text,78,resp1,Very confident,6076.899999976158,set 1,Cake shop gets to decide whom they invite,The people are to say if they did,S2,S1,bert_has_a_mouth,bert,-63.32098770141602,-50.35673904418945,-17.164151026168838,-36.006797790527344,-53.6490592956543,-35.19634246826172,-36.29603251442313,-30.587690234184265,-68.85040283203125,-52.907630920410156,-19.2310243905522,-33.85599625110626,0
response_button_text,79,resp6,Very confident,9071.199999988079,set 1,Females overweight abnormally emit sharper contraceptives than cartilage,I can not have a time to go,S2,S1,electra_has_a_mouth,electra,-131.52487182617188,-49.109535217285156,-17.206873120867385,-38.387085445225246,-105.98493957519531,-29.50185394287109,-15.427422564011069,-32.315902933478355,-107.86327362060548,-50.13551330566406,-54.519829561642844,-38.0694519802928,0
response_button_text,80,resp2,Confident,4261.0999999940395,set 1,You were all on the point of that,Items were currently nearing the brink budgetary overruns,S1,S2,bert,bert_has_a_mouth,-46.2852783203125,-89.19507598876953,-29.046368546318263,-10.895724435395095,-31.192272186279297,-71.16093444824219,-28.610851399600506,-42.59892337024212,-50.41320419311523,-85.11186218261719,-34.503480546176434,-51.40696662291885,0
response_button_text,81,resp2,Confident,4681.0,set 1,And they want people to keep it matters,Amarillo biopsy surgeries solicited will hinder Brezhnev psilocybin,S1,S2,electra,electra_has_a_mouth,-57.310508728027344,-166.91842651367188,-48.41063904762268,-22.138747135216367,-38.50416946411133,-149.94590759277344,-39.14699733257294,-28.313988079782572,-57.16741561889648,-159.86651611328125,-49.13287228439003,-52.19143691505451,0
response_button_text,82,resp4,Somewhat confident,6399.5999999940395,set 1,Battleship prognosis Eddy Stravinsky envisaged alternately sounded untenable,The pain the above shows are faring bad,S2,S1,roberta_has_a_mouth,roberta,-157.40093994140625,-71.49845123291016,-38.49998972143294,-51.102528542280204,-128.14724731445312,-54.10041427612305,-56.0441433355445,-39.51959991455078,-160.6117401123047,-67.42202758789061,-25.785203836625442,-58.58762615919113,0
response_button_text,83,resp4,Somewhat confident,4173.0999999940395,set 1,Now Peter has a man of her life,Fahrenheit misdemeanor unsatisfactory disproportionately indistinguishable acknowledgment chimpanzees schizophrenic,S1,S2,bert,bert_has_a_mouth,-57.304420471191406,-356.93670654296875,-56.34629929065704,-5.608072520308838,-40.11691284179688,-238.31814575195312,-42.52109026908874,-5.268255013906297,-58.28047180175781,-135.42520141601562,-48.28041756153107,-96.89823805229388,0
response_button_text,84,resp4,Somewhat confident,5326.400000005961,set 1,I am actually looking for a little bit,Emma does feel dizzy for a short while,S1,S2,roberta,roberta_has_a_mouth,-47.38960647583008,-51.8805046081543,-27.36593747884035,-19.724037664476786,-29.34149169921875,-40.93965530395508,-21.620430906303223,-19.534970158478245,-45.07210540771485,-60.17544174194336,-27.272971349768337,-6.026340621407144,0
response_button_text,85,resp4,Somewhat confident,6495.600000023842,set 1,Worcestershire reproduces flawed intravenous standards ascertained structurally inconclusive,All note this can be fixed in enlarge,S2,S1,roberta_has_a_mouth,roberta,-147.1803741455078,-70.89283752441406,-39.07835570945464,-49.568237319588654,-114.70819854736328,-54.201072692871094,-50.09525647299597,-50.11879536230117,-149.57644653320312,-58.66572952270508,-29.483479249708576,-69.69329626997933,0
response_button_text,86,resp6,Very confident,13192.900000005959,set 1,We must want advancements in order to exist,Critics therein stress independence in deciding to switch,S1,S2,bert,bert_has_a_mouth,-55.85475540161133,-76.35942077636719,-33.17597228498198,-26.10585651546717,-41.00314712524414,-66.74661254882811,-25.780744989053346,-39.53580291569233,-60.53986740112305,-87.0375747680664,-36.985201393137686,-46.481548704206936,0
response_button_text,87,resp1,Very confident,3694.699999988079,set 1,I saw the post but in the story,Photographer foresaw it coming so recreated comical memories,S1,S2,roberta,roberta_has_a_mouth,-57.25578308105469,-105.2053680419922,-45.52993202209473,-32.547351759450976,-38.01367568969727,-82.48426818847656,-37.77604433894157,-64.76278745476156,-49.3637580871582,-90.20712280273438,-39.6608607172966,-18.762896308675405,0
response_button_text,88,resp6,Very confident,4434.900000005961,set 1,Acapulco crafting ingenuity cultivating despicable deserving thrift dealerships,Several of it had been up in Europe,S2,S1,electra_has_a_mouth,electra,-179.49026489257812,-56.40875625610352,-14.452862347767224,-42.04464980959892,-141.474853515625,-42.1096305847168,-20.41317169245667,-47.40848457068205,-129.36752319335938,-58.09918212890625,-69.81781004974619,-45.79211063683033,0
response_button_text,89,resp6,Very confident,6388.899999976158,set 1,be dip lower will the happens that Once,Once that happens the dip will be lower,C2,C1,all,all,-81.0960922241211,-54.0502815246582,-73.03291034698486,-24.03730875253677,-66.73725891113281,-36.89191818237305,-68.3415584564209,-22.764758467674252,-85.56875610351562,-56.83563613891602,-81.57863807678224,-20.540883541107174,0
response_button_text,90,resp6,Very confident,2851.4000000059614,set 1,So much about this already is the right,Music trained in sound austerity has bolstered psilocybin,S1,S2,electra,electra_has_a_mouth,-56.8101921081543,-117.10563659667969,-45.63937178254128,-24.75327248218946,-40.53510665893555,-99.41473388671876,-43.484878063201904,-34.459495721501305,-56.71119689941406,-96.4459228515625,-43.25438016653061,-43.52917096015153,0
response_button_text,91,resp3,Somewhat confident,10682.099999994041,set 1,If undergraduates have studied elsewhere check exam results,If you are an online to the website,S2,S1,roberta_has_a_mouth,roberta,-67.68415832519531,-55.16933822631836,-29.01142638549209,-33.679423451423645,-58.02837371826172,-38.010826110839844,-28.50960347801447,-37.46806883066893,-76.28013610839844,-46.444541931152344,-19.13063682708889,-33.61521065235138,0
response_button_text,92,resp5,Confident,4307.199999988079,set 1,He was sorely regretting quitting his reputable lender,I was also considering getting a short break,S2,S1,electra_has_a_mouth,electra,-94.5438995361328,-50.05244445800781,-7.9532044794032135,-21.26254648435861,-70.18918609619139,-33.38132476806641,-8.721480499807512,-20.083280796185136,-75.83626556396484,-54.54770278930664,-36.196015818277374,-28.26232200954109,0
response_button_text,93,resp1,Very confident,4056.8999999761572,set 1,Nothing horrible just very bad communication and fighting,just Nothing fighting and horrible very communication bad,C1,C2,all,all,-70.20687866210939,-83.05859375,-44.051744662225246,-79.09578585624696,-54.04268264770508,-68.90021514892578,-37.814439550042145,-68.08869040012361,-70.77469635009766,-84.18636322021484,-29.093925543129444,-76.99760437011719,0
response_button_text,94,resp2,Confident,8364.5,set 1,No wonder alumnus love rafting expeditions midweek semesters,This and I did that in seven minutes,S2,S1,roberta_has_a_mouth,roberta,-97.9210433959961,-50.96664810180664,-60.37756171735964,-32.809173822402954,-90.34820556640624,-35.41127014160156,-66.17534103244543,-26.351347744464874,-111.41010284423828,-47.54755401611328,-8.751357789617032,-29.722398400306698,0
response_button_text,95,resp5,Confident,3403.4000000059614,set 1,Add in the right pieces for better results,Throw in some red wine for forgiving palate,S1,S2,electra,electra_has_a_mouth,-50.36405563354492,-88.70337677001953,-20.09793458133936,-5.6777306760659485,-36.73462677001953,-54.83417510986328,-18.446402511559427,-11.002232410013676,-52.23826599121094,-67.11198425292969,-18.248693816596642,-20.74268659204245,0
response_button_text,96,resp1,Very confident,2703.399999976158,set 1,I just say this and not the point,Glastonbury reliably mobilize disenfranchised homosexuals underestimate unhealthy skeptics,S1,S2,electra,electra_has_a_mouth,-49.36785125732422,-207.1455841064453,-34.068979382514954,-13.557259668811641,-33.80414581298828,-162.6187744140625,-34.4093599319458,-11.813358823063028,-50.16026306152344,-123.08251190185548,-33.24516886472702,-81.35963443305809,0
response_button_text,97,resp1,Very confident,3094.699999988079,set 1,You can make all the place more too,Acapulco galactic collide was unsustainable merchandising Khrushchev impractical,S1,S2,electra,electra_has_a_mouth,-55.10920715332031,-198.45162963867188,-41.86006152629852,-26.30921828790997,-40.41097259521485,-161.99977111816406,-44.30692905187607,-25.9093717644173,-56.7396125793457,-144.8861846923828,-44.712944388389595,-64.54305656329961,0
response_button_text,98,resp3,Somewhat confident,4086.6000000238414,set 1,Vishnu assailant underestimating thinned inventories fuelling unjustified trimming,You still makes a complicated but from here,S2,S1,roberta_has_a_mouth,roberta,-170.4455108642578,-70.08068084716797,-44.83307229859929,-63.7812933921814,-139.10435485839844,-54.090065002441406,-46.10162969584053,-63.93165874481201,-167.45777893066406,-62.08108520507813,-30.182769646860837,-64.93460130691528,0
response_button_text,99,resp2,Confident,5182.900000005961,set 1,And how long you have the rest up,Funny how organically everything thrives in steaming comfy,S1,S2,roberta,roberta_has_a_mouth,-57.59289169311523,-92.69071197509766,-38.213038682937615,-39.044672606622036,-39.12641906738281,-77.27667999267578,-34.76605296134949,-35.64381833188236,-51.99746704101562,-108.43922424316406,-45.005568504333496,-17.31651785293434,0
response_button_text,100,resp3,Somewhat confident,5103.800000011921,set 1,Siegfried oftentimes drowns reproducing insecurities simulating needy ache,You have never place others in the comments,S2,S1,roberta_has_a_mouth,roberta,-162.93978881835938,-67.14144897460939,-41.69693594365732,-57.330198019742966,-124.8705825805664,-44.442630767822266,-50.97020609592437,-51.93650823831558,-152.53762817382812,-53.0625114440918,-22.619082041928767,-58.18825849145651,0
response_button_text,101,resp4,Somewhat confident,7068.9000000059605,set 1,Was slaying vandalism if propagating anarchism eluded psilocybin,I know this is what random now for,S2,S1,electra_has_a_mouth,electra,-173.59051513671875,-58.50268936157226,-28.6289123041297,-48.183778379112475,-142.33494567871094,-45.23140335083008,-28.660408664378338,-49.85368638113141,-123.3507843017578,-59.39308547973633,-54.966987815951136,-54.12486031744629,0
response_button_text,102,resp6,Very confident,3159.0,set 1,how you on want drink much to Depends,Depends on how much you want to drink,C2,C1,all,all,-83.9493179321289,-51.19259262084961,-63.44728708639741,-4.277296812488203,-64.86836242675781,-25.37106132507324,-73.48796319961549,-7.161048857931746,-79.26526641845703,-44.5027961730957,-63.26544046401978,-3.7620800439035516,0
